time,"P(B1|X1|X32)","P(B1|X1|X43)","P(B1|X1|X42)","V(B1|X1|X32)","V(B1|X1|X43)"
2.910000e-11,9.932456e-02,9.932456e-02,9.932456e-02,1.149860e-06,1.149860e-06
2.920000e-11,9.967396e-02,9.967396e-02,9.967396e-02,1.149900e-06,1.149900e-06
2.930000e-11,1.000234e-01,1.000234e-01,1.000234e-01,1.149940e-06,1.149940e-06
2.940000e-11,1.003728e-01,1.003728e-01,1.003728e-01,1.149979e-06,1.149979e-06
2.950000e-11,1.007222e-01,1.007222e-01,1.007222e-01,1.150019e-06,1.150019e-06
2.960000e-11,1.010717e-01,1.010717e-01,1.010717e-01,1.150059e-06,1.150059e-06
2.970000e-11,1.014211e-01,1.014211e-01,1.014211e-01,1.150100e-06,1.150100e-06
2.980000e-11,1.017706e-01,1.017706e-01,1.017706e-01,1.150140e-06,1.150140e-06
2.990000e-11,1.021201e-01,1.021201e-01,1.021201e-01,1.150181e-06,1.150181e-06
3.000000e-11,1.024696e-01,1.024696e-01,1.024696e-01,1.150221e-06,1.150221e-06
3.010000e-11,1.028191e-01,1.028191e-01,1.028191e-01,1.150262e-06,1.150262e-06
3.020000e-11,1.031686e-01,1.031686e-01,1.031686e-01,1.150303e-06,1.150303e-06
3.030000e-11,1.035181e-01,1.035181e-01,1.035181e-01,1.150344e-06,1.150344e-06
3.040000e-11,1.038676e-01,1.038676e-01,1.038676e-01,1.150385e-06,1.150385e-06
3.050000e-11,1.042172e-01,1.042172e-01,1.042172e-01,1.150427e-06,1.150427e-06
3.060000e-11,1.045668e-01,1.045668e-01,1.045668e-01,1.150468e-06,1.150468e-06
3.070000e-11,1.049164e-01,1.049164e-01,1.049164e-01,1.150510e-06,1.150510e-06
3.080000e-11,1.052659e-01,1.052659e-01,1.052659e-01,1.150552e-06,1.150552e-06
3.090000e-11,1.056156e-01,1.056156e-01,1.056156e-01,1.150594e-06,1.150594e-06
3.100000e-11,1.059652e-01,1.059652e-01,1.059652e-01,1.150636e-06,1.150636e-06
3.110000e-11,1.063148e-01,1.063148e-01,1.063148e-01,1.150678e-06,1.150678e-06
3.120000e-11,1.066644e-01,1.066644e-01,1.066644e-01,1.150721e-06,1.150721e-06
3.130000e-11,1.070141e-01,1.070141e-01,1.070141e-01,1.150763e-06,1.150763e-06
3.140000e-11,1.073638e-01,1.073638e-01,1.073638e-01,1.150806e-06,1.150806e-06
3.150000e-11,1.077135e-01,1.077135e-01,1.077135e-01,1.150849e-06,1.150849e-06
3.160000e-11,1.080631e-01,1.080631e-01,1.080631e-01,1.150892e-06,1.150892e-06
3.170000e-11,1.084129e-01,1.084129e-01,1.084129e-01,1.150935e-06,1.150935e-06
3.180000e-11,1.087626e-01,1.087626e-01,1.087626e-01,1.150978e-06,1.150978e-06
3.190000e-11,1.091123e-01,1.091123e-01,1.091123e-01,1.151022e-06,1.151022e-06
3.200000e-11,1.094621e-01,1.094621e-01,1.094621e-01,1.151065e-06,1.151065e-06
3.210000e-11,1.098118e-01,1.098118e-01,1.098118e-01,1.151109e-06,1.151109e-06
3.220000e-11,1.101616e-01,1.101616e-01,1.101616e-01,1.151153e-06,1.151153e-06
3.230000e-11,1.105114e-01,1.105114e-01,1.105114e-01,1.151197e-06,1.151197e-06
3.240000e-11,1.108612e-01,1.108612e-01,1.108612e-01,1.151241e-06,1.151241e-06
3.250000e-11,1.112110e-01,1.112110e-01,1.112110e-01,1.151285e-06,1.151285e-06
3.260000e-11,1.115608e-01,1.115608e-01,1.115608e-01,1.151330e-06,1.151330e-06
3.270000e-11,1.119107e-01,1.119107e-01,1.119107e-01,1.151374e-06,1.151374e-06
3.280000e-11,1.122605e-01,1.122605e-01,1.122605e-01,1.151419e-06,1.151419e-06
3.290000e-11,1.126104e-01,1.126104e-01,1.126104e-01,1.151464e-06,1.151464e-06
3.300000e-11,1.129603e-01,1.129603e-01,1.129603e-01,1.151509e-06,1.151509e-06
3.310000e-11,1.133102e-01,1.133102e-01,1.133102e-01,1.151554e-06,1.151554e-06
3.320000e-11,1.136601e-01,1.136601e-01,1.136601e-01,1.151599e-06,1.151599e-06
3.330000e-11,1.140100e-01,1.140100e-01,1.140100e-01,1.151645e-06,1.151645e-06
3.340000e-11,1.143600e-01,1.143600e-01,1.143600e-01,1.151690e-06,1.151690e-06
3.350000e-11,1.147099e-01,1.147099e-01,1.147099e-01,1.151736e-06,1.151736e-06
3.360000e-11,1.150599e-01,1.150599e-01,1.150599e-01,1.151782e-06,1.151782e-06
3.370000e-11,1.154099e-01,1.154099e-01,1.154099e-01,1.151828e-06,1.151828e-06
3.380000e-11,1.157598e-01,1.157598e-01,1.157598e-01,1.151874e-06,1.151874e-06
3.390000e-11,1.161099e-01,1.161099e-01,1.161099e-01,1.151921e-06,1.151921e-06
3.400000e-11,1.164599e-01,1.164599e-01,1.164599e-01,1.151967e-06,1.151967e-06
3.410000e-11,1.168099e-01,1.168099e-01,1.168099e-01,1.152014e-06,1.152014e-06
3.420000e-11,1.171600e-01,1.171600e-01,1.171600e-01,1.152061e-06,1.152061e-06
3.430000e-11,1.175100e-01,1.175100e-01,1.175100e-01,1.152108e-06,1.152108e-06
3.440000e-11,1.178601e-01,1.178601e-01,1.178601e-01,1.152155e-06,1.152155e-06
3.450000e-11,1.182102e-01,1.182102e-01,1.182102e-01,1.152202e-06,1.152202e-06
3.460000e-11,1.185603e-01,1.185603e-01,1.185603e-01,1.152249e-06,1.152249e-06
3.470000e-11,1.189104e-01,1.189104e-01,1.189104e-01,1.152297e-06,1.152297e-06
3.480000e-11,1.192606e-01,1.192606e-01,1.192606e-01,1.152345e-06,1.152345e-06
3.490000e-11,1.196107e-01,1.196107e-01,1.196107e-01,1.152392e-06,1.152392e-06
3.500000e-11,1.199609e-01,1.199609e-01,1.199609e-01,1.152440e-06,1.152440e-06
3.510000e-11,1.203111e-01,1.203111e-01,1.203111e-01,1.152488e-06,1.152488e-06
3.520000e-11,1.206613e-01,1.206613e-01,1.206613e-01,1.152537e-06,1.152537e-06
3.530000e-11,1.210115e-01,1.210115e-01,1.210115e-01,1.152585e-06,1.152585e-06
3.540000e-11,1.213617e-01,1.213617e-01,1.213617e-01,1.152634e-06,1.152634e-06
3.550000e-11,1.217119e-01,1.217119e-01,1.217119e-01,1.152682e-06,1.152682e-06
3.560000e-11,1.220622e-01,1.220622e-01,1.220622e-01,1.152731e-06,1.152731e-06
3.570000e-11,1.224125e-01,1.224125e-01,1.224125e-01,1.152780e-06,1.152780e-06
3.580000e-11,1.227627e-01,1.227627e-01,1.227627e-01,1.152829e-06,1.152829e-06
3.590000e-11,1.231130e-01,1.231130e-01,1.231130e-01,1.152879e-06,1.152879e-06
3.600000e-11,1.234634e-01,1.234634e-01,1.234634e-01,1.152928e-06,1.152928e-06
3.610000e-11,1.238137e-01,1.238137e-01,1.238137e-01,1.152978e-06,1.152978e-06
3.620000e-11,1.241640e-01,1.241640e-01,1.241640e-01,1.153027e-06,1.153027e-06
3.630000e-11,1.245144e-01,1.245144e-01,1.245144e-01,1.153077e-06,1.153077e-06
3.640000e-11,1.248648e-01,1.248648e-01,1.248648e-01,1.153127e-06,1.153127e-06
3.650000e-11,1.252152e-01,1.252152e-01,1.252152e-01,1.153178e-06,1.153178e-06
3.660000e-11,1.255656e-01,1.255656e-01,1.255656e-01,1.153228e-06,1.153228e-06
3.670000e-11,1.259160e-01,1.259160e-01,1.259160e-01,1.153278e-06,1.153278e-06
3.680000e-11,1.262664e-01,1.262664e-01,1.262664e-01,1.153329e-06,1.153329e-06
3.690000e-11,1.266169e-01,1.266169e-01,1.266169e-01,1.153380e-06,1.153380e-06
3.700000e-11,1.269673e-01,1.269673e-01,1.269673e-01,1.153431e-06,1.153431e-06
3.710000e-11,1.273178e-01,1.273178e-01,1.273178e-01,1.153482e-06,1.153482e-06
3.720000e-11,1.276683e-01,1.276683e-01,1.276683e-01,1.153533e-06,1.153533e-06
3.730000e-11,1.280188e-01,1.280188e-01,1.280188e-01,1.153584e-06,1.153584e-06
3.740000e-11,1.283693e-01,1.283693e-01,1.283693e-01,1.153636e-06,1.153636e-06
3.750000e-11,1.287199e-01,1.287199e-01,1.287199e-01,1.153688e-06,1.153688e-06
3.760000e-11,1.290705e-01,1.290705e-01,1.290705e-01,1.153739e-06,1.153739e-06
3.770000e-11,1.294210e-01,1.294210e-01,1.294210e-01,1.153791e-06,1.153791e-06
3.780000e-11,1.297716e-01,1.297716e-01,1.297716e-01,1.153843e-06,1.153843e-06
3.790000e-11,1.301222e-01,1.301222e-01,1.301222e-01,1.153896e-06,1.153896e-06
3.800000e-11,1.304728e-01,1.304728e-01,1.304728e-01,1.153948e-06,1.153948e-06
3.810000e-11,1.308235e-01,1.308235e-01,1.308235e-01,1.154001e-06,1.154001e-06
3.820000e-11,1.311741e-01,1.311741e-01,1.311741e-01,1.154053e-06,1.154053e-06
3.830000e-11,1.315248e-01,1.315248e-01,1.315248e-01,1.154106e-06,1.154106e-06
3.840000e-11,1.318755e-01,1.318755e-01,1.318755e-01,1.154159e-06,1.154159e-06
3.850000e-11,1.322262e-01,1.322262e-01,1.322262e-01,1.154212e-06,1.154212e-06
3.860000e-11,1.325769e-01,1.325769e-01,1.325769e-01,1.154266e-06,1.154266e-06
3.870000e-11,1.329277e-01,1.329277e-01,1.329277e-01,1.154319e-06,1.154319e-06
3.880000e-11,1.332784e-01,1.332784e-01,1.332784e-01,1.154373e-06,1.154373e-06
3.890000e-11,1.336292e-01,1.336292e-01,1.336292e-01,1.154426e-06,1.154426e-06
3.900000e-11,1.339800e-01,1.339800e-01,1.339800e-01,1.154480e-06,1.154480e-06
3.910000e-11,1.343308e-01,1.343308e-01,1.343308e-01,1.154534e-06,1.154534e-06
3.920000e-11,1.346816e-01,1.346816e-01,1.346816e-01,1.154589e-06,1.154589e-06
3.930000e-11,1.350324e-01,1.350324e-01,1.350324e-01,1.154643e-06,1.154643e-06
3.940000e-11,1.353833e-01,1.353833e-01,1.353833e-01,1.154697e-06,1.154697e-06
3.950000e-11,1.357341e-01,1.357341e-01,1.357341e-01,1.154752e-06,1.154752e-06
3.960000e-11,1.360850e-01,1.360850e-01,1.360850e-01,1.154807e-06,1.154807e-06
3.970000e-11,1.364359e-01,1.364359e-01,1.364359e-01,1.154862e-06,1.154862e-06
3.980000e-11,1.367868e-01,1.367868e-01,1.367868e-01,1.154917e-06,1.154917e-06
3.990000e-11,1.371378e-01,1.371378e-01,1.371378e-01,1.154972e-06,1.154972e-06
4.000000e-11,1.374887e-01,1.374887e-01,1.374887e-01,1.155028e-06,1.155028e-06
4.010000e-11,1.378397e-01,1.378397e-01,1.378397e-01,1.155083e-06,1.155083e-06
4.020000e-11,1.381907e-01,1.381907e-01,1.381907e-01,1.155139e-06,1.155139e-06
4.030000e-11,1.385417e-01,1.385417e-01,1.385417e-01,1.155195e-06,1.155195e-06
4.040000e-11,1.388927e-01,1.388927e-01,1.388927e-01,1.155251e-06,1.155251e-06
4.050000e-11,1.392437e-01,1.392437e-01,1.392437e-01,1.155307e-06,1.155307e-06
4.060000e-11,1.395948e-01,1.395948e-01,1.395948e-01,1.155363e-06,1.155363e-06
4.070000e-11,1.399459e-01,1.399459e-01,1.399459e-01,1.155420e-06,1.155420e-06
4.080000e-11,1.402969e-01,1.402969e-01,1.402969e-01,1.155476e-06,1.155476e-06
4.090000e-11,1.406480e-01,1.406480e-01,1.406480e-01,1.155533e-06,1.155533e-06
4.100000e-11,1.409992e-01,1.409992e-01,1.409992e-01,1.155590e-06,1.155590e-06
4.110000e-11,1.413503e-01,1.413503e-01,1.413503e-01,1.155647e-06,1.155647e-06
4.120000e-11,1.417015e-01,1.417015e-01,1.417015e-01,1.155704e-06,1.155704e-06
4.130000e-11,1.420526e-01,1.420526e-01,1.420526e-01,1.155761e-06,1.155761e-06
4.140000e-11,1.424038e-01,1.424038e-01,1.424038e-01,1.155819e-06,1.155819e-06
4.150000e-11,1.427550e-01,1.427550e-01,1.427550e-01,1.155877e-06,1.155877e-06
4.160000e-11,1.431063e-01,1.431063e-01,1.431063e-01,1.155934e-06,1.155934e-06
4.170000e-11,1.434575e-01,1.434575e-01,1.434575e-01,1.155992e-06,1.155992e-06
4.180000e-11,1.438088e-01,1.438088e-01,1.438088e-01,1.156050e-06,1.156050e-06
4.190000e-11,1.441600e-01,1.441600e-01,1.441600e-01,1.156109e-06,1.156109e-06
4.200000e-11,1.445113e-01,1.445113e-01,1.445113e-01,1.156167e-06,1.156167e-06
4.210000e-11,1.448627e-01,1.448627e-01,1.448627e-01,1.156226e-06,1.156226e-06
4.220000e-11,1.452140e-01,1.452140e-01,1.452140e-01,1.156284e-06,1.156284e-06
4.230000e-11,1.455653e-01,1.455653e-01,1.455653e-01,1.156343e-06,1.156343e-06
4.240000e-11,1.459167e-01,1.459167e-01,1.459167e-01,1.156402e-06,1.156402e-06
4.250000e-11,1.462681e-01,1.462681e-01,1.462681e-01,1.156461e-06,1.156461e-06
4.260000e-11,1.466195e-01,1.466195e-01,1.466195e-01,1.156521e-06,1.156521e-06
4.270000e-11,1.469709e-01,1.469709e-01,1.469709e-01,1.156580e-06,1.156580e-06
4.280000e-11,1.473224e-01,1.473224e-01,1.473224e-01,1.156640e-06,1.156640e-06
4.290000e-11,1.476738e-01,1.476738e-01,1.476738e-01,1.156700e-06,1.156700e-06
4.300000e-11,1.480253e-01,1.480253e-01,1.480253e-01,1.156760e-06,1.156760e-06
4.310000e-11,1.483768e-01,1.483768e-01,1.483768e-01,1.156820e-06,1.156820e-06
4.320000e-11,1.487283e-01,1.487283e-01,1.487283e-01,1.156880e-06,1.156880e-06
4.330000e-11,1.490798e-01,1.490798e-01,1.490798e-01,1.156940e-06,1.156940e-06
4.340000e-11,1.494314e-01,1.494314e-01,1.494314e-01,1.157001e-06,1.157001e-06
4.350000e-11,1.497829e-01,1.497829e-01,1.497829e-01,1.157062e-06,1.157062e-06
4.360000e-11,1.501345e-01,1.501345e-01,1.501345e-01,1.157122e-06,1.157122e-06
4.370000e-11,1.504861e-01,1.504861e-01,1.504861e-01,1.157183e-06,1.157183e-06
4.380000e-11,1.508378e-01,1.508378e-01,1.508378e-01,1.157245e-06,1.157245e-06
4.390000e-11,1.511894e-01,1.511894e-01,1.511894e-01,1.157306e-06,1.157306e-06
4.400000e-11,1.515411e-01,1.515411e-01,1.515411e-01,1.157367e-06,1.157367e-06
4.410000e-11,1.518927e-01,1.518927e-01,1.518927e-01,1.157429e-06,1.157429e-06
4.420000e-11,1.522444e-01,1.522444e-01,1.522444e-01,1.157491e-06,1.157491e-06
4.430000e-11,1.525962e-01,1.525962e-01,1.525962e-01,1.157553e-06,1.157553e-06
4.440000e-11,1.529479e-01,1.529479e-01,1.529479e-01,1.157615e-06,1.157615e-06
4.450000e-11,1.532996e-01,1.532996e-01,1.532996e-01,1.157677e-06,1.157677e-06
4.460000e-11,1.536514e-01,1.536514e-01,1.536514e-01,1.157739e-06,1.157739e-06
4.470000e-11,1.540032e-01,1.540032e-01,1.540032e-01,1.157802e-06,1.157802e-06
4.480000e-11,1.543550e-01,1.543550e-01,1.543550e-01,1.157864e-06,1.157864e-06
4.490000e-11,1.547069e-01,1.547069e-01,1.547069e-01,1.157927e-06,1.157927e-06
4.500000e-11,1.550587e-01,1.550587e-01,1.550587e-01,1.157990e-06,1.157990e-06
4.510000e-11,1.554106e-01,1.554106e-01,1.554106e-01,1.158053e-06,1.158053e-06
4.520000e-11,1.557625e-01,1.557625e-01,1.557625e-01,1.158117e-06,1.158117e-06
4.530000e-11,1.561144e-01,1.561144e-01,1.561144e-01,1.158180e-06,1.158180e-06
4.540000e-11,1.564663e-01,1.564663e-01,1.564663e-01,1.158244e-06,1.158244e-06
4.550000e-11,1.568182e-01,1.568182e-01,1.568182e-01,1.158307e-06,1.158307e-06
4.560000e-11,1.571702e-01,1.571702e-01,1.571702e-01,1.158371e-06,1.158371e-06
4.570000e-11,1.575222e-01,1.575222e-01,1.575222e-01,1.158435e-06,1.158435e-06
4.580000e-11,1.578742e-01,1.578742e-01,1.578742e-01,1.158500e-06,1.158500e-06
4.590000e-11,1.582262e-01,1.582262e-01,1.582262e-01,1.158564e-06,1.158564e-06
4.600000e-11,1.585783e-01,1.585783e-01,1.585783e-01,1.158629e-06,1.158629e-06
4.610000e-11,1.589303e-01,1.589303e-01,1.589303e-01,1.158693e-06,1.158693e-06
4.620000e-11,1.592824e-01,1.592824e-01,1.592824e-01,1.158758e-06,1.158758e-06
4.630000e-11,1.596345e-01,1.596345e-01,1.596345e-01,1.158823e-06,1.158823e-06
4.640000e-11,1.599866e-01,1.599866e-01,1.599866e-01,1.158888e-06,1.158888e-06
4.650000e-11,1.603388e-01,1.603388e-01,1.603388e-01,1.158953e-06,1.158953e-06
4.660000e-11,1.606909e-01,1.606909e-01,1.606909e-01,1.159019e-06,1.159019e-06
4.670000e-11,1.610431e-01,1.610431e-01,1.610431e-01,1.159085e-06,1.159085e-06
4.680000e-11,1.613953e-01,1.613953e-01,1.613953e-01,1.159150e-06,1.159150e-06
4.690000e-11,1.617475e-01,1.617475e-01,1.617475e-01,1.159216e-06,1.159216e-06
4.700000e-11,1.620998e-01,1.620998e-01,1.620998e-01,1.159282e-06,1.159282e-06
4.710000e-11,1.624521e-01,1.624521e-01,1.624521e-01,1.159348e-06,1.159348e-06
4.720000e-11,1.628043e-01,1.628043e-01,1.628043e-01,1.159415e-06,1.159415e-06
4.730000e-11,1.631566e-01,1.631566e-01,1.631566e-01,1.159481e-06,1.159481e-06
4.740000e-11,1.635090e-01,1.635090e-01,1.635090e-01,1.159548e-06,1.159548e-06
4.750000e-11,1.638613e-01,1.638613e-01,1.638613e-01,1.159615e-06,1.159615e-06
4.760000e-11,1.642137e-01,1.642137e-01,1.642137e-01,1.159682e-06,1.159682e-06
4.770000e-11,1.645660e-01,1.645660e-01,1.645660e-01,1.159749e-06,1.159749e-06
4.780000e-11,1.649185e-01,1.649185e-01,1.649185e-01,1.159816e-06,1.159816e-06
4.790000e-11,1.652709e-01,1.652709e-01,1.652709e-01,1.159884e-06,1.159884e-06
4.800000e-11,1.656233e-01,1.656233e-01,1.656233e-01,1.159951e-06,1.159951e-06
4.810000e-11,1.659758e-01,1.659758e-01,1.659758e-01,1.160019e-06,1.160019e-06
4.820000e-11,1.663283e-01,1.663283e-01,1.663283e-01,1.160087e-06,1.160087e-06
4.830000e-11,1.666808e-01,1.666808e-01,1.666808e-01,1.160155e-06,1.160155e-06
4.840000e-11,1.670333e-01,1.670333e-01,1.670333e-01,1.160224e-06,1.160224e-06
4.850000e-11,1.673859e-01,1.673859e-01,1.673859e-01,1.160292e-06,1.160292e-06
4.860000e-11,1.677384e-01,1.677384e-01,1.677384e-01,1.160360e-06,1.160360e-06
4.870000e-11,1.680910e-01,1.680910e-01,1.680910e-01,1.160429e-06,1.160429e-06
4.880000e-11,1.684436e-01,1.684436e-01,1.684436e-01,1.160498e-06,1.160498e-06
4.890000e-11,1.687963e-01,1.687963e-01,1.687963e-01,1.160567e-06,1.160567e-06
4.900000e-11,1.691489e-01,1.691489e-01,1.691489e-01,1.160636e-06,1.160636e-06
4.910000e-11,1.695016e-01,1.695016e-01,1.695016e-01,1.160706e-06,1.160706e-06
4.920000e-11,1.698543e-01,1.698543e-01,1.698543e-01,1.160775e-06,1.160775e-06
4.930000e-11,1.702070e-01,1.702070e-01,1.702070e-01,1.160845e-06,1.160845e-06
4.940000e-11,1.705597e-01,1.705597e-01,1.705597e-01,1.160915e-06,1.160915e-06
4.950000e-11,1.709125e-01,1.709125e-01,1.709125e-01,1.160985e-06,1.160985e-06
4.960000e-11,1.712653e-01,1.712653e-01,1.712653e-01,1.161055e-06,1.161055e-06
4.970000e-11,1.716181e-01,1.716181e-01,1.716181e-01,1.161125e-06,1.161125e-06
4.980000e-11,1.719709e-01,1.719709e-01,1.719709e-01,1.161195e-06,1.161195e-06
4.990000e-11,1.723237e-01,1.723237e-01,1.723237e-01,1.161266e-06,1.161266e-06
5.000000e-11,1.726766e-01,1.726766e-01,1.726766e-01,1.161337e-06,1.161337e-06
5.010000e-11,1.730295e-01,1.730295e-01,1.730295e-01,1.161408e-06,1.161408e-06
5.020000e-11,1.733824e-01,1.733824e-01,1.733824e-01,1.161479e-06,1.161479e-06
5.030000e-11,1.737353e-01,1.737353e-01,1.737353e-01,1.161550e-06,1.161550e-06
5.040000e-11,1.740883e-01,1.740883e-01,1.740883e-01,1.161621e-06,1.161621e-06
5.050000e-11,1.744413e-01,1.744413e-01,1.744413e-01,1.161693e-06,1.161693e-06
5.060000e-11,1.747943e-01,1.747943e-01,1.747943e-01,1.161765e-06,1.161765e-06
5.070000e-11,1.751473e-01,1.751473e-01,1.751473e-01,1.161836e-06,1.161836e-06
5.080000e-11,1.755003e-01,1.755003e-01,1.755003e-01,1.161908e-06,1.161908e-06
5.090000e-11,1.758534e-01,1.758534e-01,1.758534e-01,1.161981e-06,1.161981e-06
5.100000e-11,1.762065e-01,1.762065e-01,1.762065e-01,1.162053e-06,1.162053e-06
5.110000e-11,1.765596e-01,1.765596e-01,1.765596e-01,1.162125e-06,1.162125e-06
5.120000e-11,1.769127e-01,1.769127e-01,1.769127e-01,1.162198e-06,1.162198e-06
5.130000e-11,1.772658e-01,1.772658e-01,1.772658e-01,1.162271e-06,1.162271e-06
5.140000e-11,1.776190e-01,1.776190e-01,1.776190e-01,1.162344e-06,1.162344e-06
5.150000e-11,1.779722e-01,1.779722e-01,1.779722e-01,1.162417e-06,1.162417e-06
5.160000e-11,1.783254e-01,1.783254e-01,1.783254e-01,1.162490e-06,1.162490e-06
5.170000e-11,1.786787e-01,1.786787e-01,1.786787e-01,1.162564e-06,1.162564e-06
5.180000e-11,1.790319e-01,1.790319e-01,1.790319e-01,1.162637e-06,1.162637e-06
5.190000e-11,1.793852e-01,1.793852e-01,1.793852e-01,1.162711e-06,1.162711e-06
5.200000e-11,1.797385e-01,1.797385e-01,1.797385e-01,1.162785e-06,1.162785e-06
5.210000e-11,1.800918e-01,1.800918e-01,1.800918e-01,1.162859e-06,1.162859e-06
5.220000e-11,1.804452e-01,1.804452e-01,1.804452e-01,1.162933e-06,1.162933e-06
5.230000e-11,1.807985e-01,1.807985e-01,1.807985e-01,1.163008e-06,1.163008e-06
5.240000e-11,1.811519e-01,1.811519e-01,1.811519e-01,1.163082e-06,1.163082e-06
5.250000e-11,1.815054e-01,1.815054e-01,1.815054e-01,1.163157e-06,1.163157e-06
5.260000e-11,1.818588e-01,1.818588e-01,1.818588e-01,1.163232e-06,1.163232e-06
5.270000e-11,1.822123e-01,1.822123e-01,1.822123e-01,1.163307e-06,1.163307e-06
5.280000e-11,1.825658e-01,1.825658e-01,1.825658e-01,1.163382e-06,1.163382e-06
5.290000e-11,1.829193e-01,1.829193e-01,1.829193e-01,1.163457e-06,1.163457e-06
5.300000e-11,1.832728e-01,1.832728e-01,1.832728e-01,1.163533e-06,1.163533e-06
5.310000e-11,1.836263e-01,1.836263e-01,1.836263e-01,1.163609e-06,1.163609e-06
5.320000e-11,1.839799e-01,1.839799e-01,1.839799e-01,1.163684e-06,1.163684e-06
5.330000e-11,1.843335e-01,1.843335e-01,1.843335e-01,1.163760e-06,1.163760e-06
5.340000e-11,1.846872e-01,1.846872e-01,1.846872e-01,1.163837e-06,1.163837e-06
5.350000e-11,1.850408e-01,1.850408e-01,1.850408e-01,1.163913e-06,1.163913e-06
5.360000e-11,1.853945e-01,1.853945e-01,1.853945e-01,1.163989e-06,1.163989e-06
5.370000e-11,1.857482e-01,1.857482e-01,1.857482e-01,1.164066e-06,1.164066e-06
5.380000e-11,1.861019e-01,1.861019e-01,1.861019e-01,1.164143e-06,1.164143e-06
5.390000e-11,1.864556e-01,1.864556e-01,1.864556e-01,1.164220e-06,1.164220e-06
5.400000e-11,1.868094e-01,1.868094e-01,1.868094e-01,1.164297e-06,1.164297e-06
5.410000e-11,1.871632e-01,1.871632e-01,1.871632e-01,1.164374e-06,1.164374e-06
5.420000e-11,1.875170e-01,1.875170e-01,1.875170e-01,1.164452e-06,1.164452e-06
5.430000e-11,1.878708e-01,1.878708e-01,1.878708e-01,1.164529e-06,1.164529e-06
5.440000e-11,1.882247e-01,1.882247e-01,1.882247e-01,1.164607e-06,1.164607e-06
5.450000e-11,1.885786e-01,1.885786e-01,1.885786e-01,1.164685e-06,1.164685e-06
5.460000e-11,1.889325e-01,1.889325e-01,1.889325e-01,1.164763e-06,1.164763e-06
5.470000e-11,1.892864e-01,1.892864e-01,1.892864e-01,1.164841e-06,1.164841e-06
5.480000e-11,1.896403e-01,1.896403e-01,1.896403e-01,1.164920e-06,1.164920e-06
5.490000e-11,1.899943e-01,1.899943e-01,1.899943e-01,1.164998e-06,1.164998e-06
5.500000e-11,1.903483e-01,1.903483e-01,1.903483e-01,1.165077e-06,1.165077e-06
5.510000e-11,1.907023e-01,1.907023e-01,1.907023e-01,1.165156e-06,1.165156e-06
5.520000e-11,1.910564e-01,1.910564e-01,1.910564e-01,1.165235e-06,1.165235e-06
5.530000e-11,1.914105e-01,1.914105e-01,1.914105e-01,1.165314e-06,1.165314e-06
5.540000e-11,1.917646e-01,1.917646e-01,1.917646e-01,1.165393e-06,1.165393e-06
5.550000e-11,1.921187e-01,1.921187e-01,1.921187e-01,1.165473e-06,1.165473e-06
5.560000e-11,1.924728e-01,1.924728e-01,1.924728e-01,1.165553e-06,1.165553e-06
5.570000e-11,1.928270e-01,1.928270e-01,1.928270e-01,1.165632e-06,1.165632e-06
5.580000e-11,1.931812e-01,1.931812e-01,1.931812e-01,1.165712e-06,1.165712e-06
5.590000e-11,1.935354e-01,1.935354e-01,1.935354e-01,1.165793e-06,1.165793e-06
5.600000e-11,1.938897e-01,1.938897e-01,1.938897e-01,1.165873e-06,1.165873e-06
5.610000e-11,1.942439e-01,1.942439e-01,1.942439e-01,1.165954e-06,1.165954e-06
5.620000e-11,1.945982e-01,1.945982e-01,1.945982e-01,1.166034e-06,1.166034e-06
5.630000e-11,1.949525e-01,1.949525e-01,1.949525e-01,1.166115e-06,1.166115e-06
5.640000e-11,1.953069e-01,1.953069e-01,1.953069e-01,1.166196e-06,1.166196e-06
5.650000e-11,1.956612e-01,1.956612e-01,1.956612e-01,1.166277e-06,1.166277e-06
5.660000e-11,1.960156e-01,1.960156e-01,1.960156e-01,1.166359e-06,1.166359e-06
5.670000e-11,1.963700e-01,1.963700e-01,1.963700e-01,1.166440e-06,1.166440e-06
5.680000e-11,1.967245e-01,1.967245e-01,1.967245e-01,1.166522e-06,1.166522e-06
5.690000e-11,1.970789e-01,1.970789e-01,1.970789e-01,1.166604e-06,1.166604e-06
5.700000e-11,1.974334e-01,1.974334e-01,1.974334e-01,1.166685e-06,1.166685e-06
5.710000e-11,1.977879e-01,1.977879e-01,1.977879e-01,1.166768e-06,1.166768e-06
5.720000e-11,1.981425e-01,1.981425e-01,1.981425e-01,1.166850e-06,1.166850e-06
5.730000e-11,1.984970e-01,1.984970e-01,1.984970e-01,1.166932e-06,1.166932e-06
5.740000e-11,1.988516e-01,1.988516e-01,1.988516e-01,1.167015e-06,1.167015e-06
5.750000e-11,1.992063e-01,1.992063e-01,1.992063e-01,1.167098e-06,1.167098e-06
5.760000e-11,1.995609e-01,1.995609e-01,1.995609e-01,1.167181e-06,1.167181e-06
