time,P(B1|X1|X5|X73),P(B2|X1|X5|X73),P(B1|X1|X5|X32),P(B2|X1|X5|X32),P(B1|X1|X5|X34),P(B2|X1|X5|X34),P(B1|X1|X1),P(B2|X1|X1),P(B1|X2|X1),P(B2|X2|X1),P(B1|X5|X1),P(B2|X5|X1),P(B1|X7|X1),P(B2|X7|X1),V(R31),V(R51),V(R72)
9.748e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241812,4.640311,5.207285,4.601374,17.87903,17.28895,13.78131,14.39682,-1.096143e-18,-9.623948e-08,2.192286e-18
9.749e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241813,4.640312,5.207287,4.601377,17.87909,17.28903,13.78134,14.39685,-1.096143e-18,-9.544126e-08,2.192286e-18
9.75e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241814,4.640313,5.20729,4.60138,17.87916,17.28911,13.78137,14.39688,-1.096143e-18,-9.464966e-08,2.192286e-18
9.751e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241815,4.640315,5.207292,4.601382,17.87924,17.28919,13.78141,14.39692,-1.096143e-18,-9.386464e-08,2.192286e-18
9.752e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241816,4.640316,5.207295,4.601385,17.87931,17.28928,13.78144,14.39695,-1.096143e-18,-9.308613e-08,2.192286e-18
9.753e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241818,4.640318,5.207298,4.601389,17.87939,17.28937,13.78148,14.39699,-1.096143e-18,-9.231408e-08,2.192286e-18
9.754e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241819,4.640319,5.2073,4.601392,17.87946,17.28946,13.78152,14.39703,-1.096143e-18,-9.154845e-08,2.192286e-18
9.755e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.24182,4.640321,5.207303,4.601395,17.87955,17.28956,13.78155,14.39707,-1.096143e-18,-9.078917e-08,2.192286e-18
9.756e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241822,4.640322,5.207306,4.601398,17.87963,17.28966,13.78159,14.39711,-1.096143e-18,-9.00362e-08,2.192286e-18
9.757e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241823,4.640324,5.207309,4.601402,17.87971,17.28976,13.78163,14.39715,-1.096143e-18,-8.928947e-08,2.192286e-18
9.758e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241825,4.640326,5.207313,4.601405,17.8798,17.28986,13.78168,14.39719,-1.096143e-18,-8.854895e-08,2.192286e-18
9.759e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241826,4.640328,5.207316,4.601409,17.87989,17.28997,13.78172,14.39724,-1.096143e-18,-8.781457e-08,2.192286e-18
9.76e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241828,4.640329,5.207319,4.601413,17.87999,17.29008,13.78176,14.39728,-1.096143e-18,-8.70863e-08,2.192286e-18
9.761e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.24183,4.640331,5.207323,4.601417,17.88008,17.29019,13.78181,14.39733,-1.096143e-18,-8.636407e-08,2.192286e-18
9.762e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241831,4.640333,5.207326,4.60142,17.88018,17.29031,13.78186,14.39738,-1.096143e-18,-8.564784e-08,2.192286e-18
9.763e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241833,4.640335,5.20733,4.601425,17.88029,17.29043,13.78191,14.39743,-1.096143e-18,-8.493755e-08,2.192286e-18
9.764e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241835,4.640337,5.207334,4.601429,17.88039,17.29056,13.78196,14.39748,-1.096143e-18,-8.423317e-08,2.192286e-18
9.765e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241837,4.640339,5.207338,4.601433,17.8805,17.29069,13.78201,14.39753,-1.096143e-18,-8.353463e-08,2.192286e-18
9.766e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241839,4.640342,5.207342,4.601438,17.88061,17.29082,13.78206,14.39759,-1.096143e-18,-8.284189e-08,2.192286e-18
9.767e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241841,4.640344,5.207346,4.601442,17.88073,17.29096,13.78212,14.39764,-1.096143e-18,-8.215491e-08,2.192286e-18
9.768e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241843,4.640346,5.20735,4.601447,17.88085,17.2911,13.78217,14.3977,-1.096143e-18,-8.147363e-08,2.192286e-18
9.769e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241845,4.640348,5.207355,4.601452,17.88097,17.29124,13.78223,14.39776,-1.096143e-18,-8.079801e-08,2.192286e-18
9.77e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241847,4.640351,5.207359,4.601457,17.8811,17.29139,13.78229,14.39782,-1.096143e-18,-8.012799e-08,2.192286e-18
9.771e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241849,4.640353,5.207364,4.601462,17.88123,17.29155,13.78235,14.39789,-1.096143e-18,-7.946354e-08,2.192286e-18
9.772e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241852,4.640356,5.207369,4.601468,17.88136,17.2917,13.78242,14.39795,-1.096143e-18,-7.880461e-08,2.192286e-18
9.773e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241854,4.640359,5.207374,4.601473,17.8815,17.29187,13.78248,14.39802,-1.096143e-18,-7.815115e-08,2.192286e-18
9.774e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241856,4.640361,5.207379,4.601479,17.88164,17.29204,13.78255,14.39809,-1.096143e-18,-7.750311e-08,2.192286e-18
9.775e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241859,4.640364,5.207384,4.601485,17.88179,17.29221,13.78262,14.39816,-1.096143e-18,-7.686045e-08,2.192286e-18
9.776e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241861,4.640367,5.20739,4.601491,17.88194,17.29239,13.78269,14.39823,-1.096143e-18,-7.622312e-08,2.192286e-18
9.777e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241864,4.64037,5.207395,4.601497,17.8821,17.29257,13.78276,14.39831,-1.096143e-18,-7.559109e-08,2.192286e-18
9.778e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241867,4.640373,5.207401,4.601504,17.88226,17.29276,13.78284,14.39839,-1.096143e-18,-7.49643e-08,2.192286e-18
9.779e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.24187,4.640377,5.207407,4.60151,17.88242,17.29296,13.78292,14.39847,-1.096143e-18,-7.434271e-08,2.192286e-18
9.78e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241873,4.64038,5.207413,4.601517,17.88259,17.29316,13.783,14.39855,-1.096143e-18,-7.372628e-08,2.192286e-18
9.781e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241876,4.640383,5.20742,4.601524,17.88277,17.29337,13.78308,14.39864,-1.096143e-18,-7.311496e-08,2.192286e-18
9.782e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241879,4.640387,5.207426,4.601531,17.88295,17.29358,13.78317,14.39872,-1.096143e-18,-7.250872e-08,2.192286e-18
9.783e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241882,4.64039,5.207433,4.601539,17.88314,17.2938,13.78326,14.39881,-1.096143e-18,-7.190751e-08,2.192286e-18
9.784e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241885,4.640394,5.20744,4.601546,17.88333,17.29403,13.78335,14.39891,-1.096143e-18,-7.131129e-08,2.192286e-18
9.785e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241888,4.640398,5.207447,4.601554,17.88353,17.29426,13.78344,14.399,-1.096143e-18,-7.072001e-08,2.192286e-18
9.786e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241892,4.640402,5.207454,4.601563,17.88373,17.2945,13.78354,14.3991,-1.096143e-18,-7.013364e-08,2.192286e-18
9.787e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241896,4.640406,5.207462,4.601571,17.88394,17.29475,13.78364,14.3992,-1.096143e-18,-6.955213e-08,2.192286e-18
9.788e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241899,4.64041,5.20747,4.60158,17.88416,17.29501,13.78374,14.39931,-1.096143e-18,-6.897545e-08,2.192286e-18
9.789e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241903,4.640414,5.207478,4.601589,17.88438,17.29527,13.78385,14.39942,-1.096143e-18,-6.840356e-08,2.192286e-18
9.79e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241907,4.640419,5.207486,4.601598,17.88461,17.29554,13.78395,14.39953,-1.096143e-18,-6.783641e-08,2.192286e-18
9.791e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241911,4.640423,5.207495,4.601607,17.88484,17.29582,13.78407,14.39964,-1.096143e-18,-6.727397e-08,2.192286e-18
9.792e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241915,4.640428,5.207504,4.601617,17.88509,17.29611,13.78418,14.39976,-1.096143e-18,-6.671619e-08,2.192286e-18
9.793e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.24192,4.640433,5.207513,4.601627,17.88534,17.29641,13.7843,14.39988,-1.096143e-18,-6.616304e-08,2.192286e-18
9.794e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241924,4.640438,5.207522,4.601638,17.8856,17.29671,13.78442,14.40001,-1.096143e-18,-6.561448e-08,2.192286e-18
9.795e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241928,4.640443,5.207532,4.601648,17.88586,17.29703,13.78455,14.40014,-1.096143e-18,-6.507048e-08,2.192286e-18
9.796e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241933,4.640448,5.207541,4.601659,17.88614,17.29735,13.78468,14.40027,-1.096143e-18,-6.453099e-08,2.192286e-18
9.797e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241938,4.640454,5.207552,4.601671,17.88642,17.29769,13.78481,14.40041,-1.096143e-18,-6.399597e-08,2.192286e-18
9.798e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241943,4.64046,5.207562,4.601682,17.88671,17.29803,13.78495,14.40055,-1.096143e-18,-6.34654e-08,2.192286e-18
9.799e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241948,4.640465,5.207573,4.601694,17.88701,17.29839,13.78509,14.4007,-1.096143e-18,-6.293923e-08,2.192286e-18
9.8e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241953,4.640471,5.207584,4.601707,17.88732,17.29875,13.78524,14.40085,-1.096143e-18,-6.241743e-08,2.192286e-18
9.801e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241959,4.640478,5.207596,4.601719,17.88764,17.29913,13.78539,14.401,-1.096143e-18,-6.189996e-08,2.192286e-18
9.802e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241964,4.640484,5.207608,4.601733,17.88797,17.29952,13.78555,14.40116,-1.096143e-18,-6.138678e-08,2.192286e-18
9.803e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.24197,4.64049,5.20762,4.601746,17.8883,17.29992,13.78571,14.40133,-1.096143e-18,-6.087786e-08,2.192286e-18
9.804e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241976,4.640497,5.207632,4.60176,17.88865,17.30033,13.78587,14.4015,-1.096143e-18,-6.037317e-08,2.192286e-18
9.805e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241982,4.640504,5.207645,4.601775,17.88901,17.30076,13.78604,14.40167,-1.096143e-18,-5.987266e-08,2.192286e-18
9.806e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241989,4.640511,5.207659,4.601789,17.88938,17.3012,13.78622,14.40185,-1.096143e-18,-5.937631e-08,2.192286e-18
9.807e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.241995,4.640519,5.207673,4.601805,17.88976,17.30165,13.7864,14.40204,-1.096143e-18,-5.888408e-08,2.192286e-18
9.808e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242002,4.640526,5.207687,4.60182,17.89015,17.30211,13.78659,14.40223,-1.096143e-18,-5.839593e-08,2.192286e-18
9.809e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242009,4.640534,5.207701,4.601837,17.89056,17.30259,13.78678,14.40242,-1.096143e-18,-5.791183e-08,2.192286e-18
9.81e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242016,4.640542,5.207716,4.601853,17.89097,17.30309,13.78698,14.40263,-1.096143e-18,-5.743175e-08,2.192286e-18
9.811e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242023,4.64055,5.207732,4.601871,17.8914,17.3036,13.78718,14.40283,-1.096143e-18,-5.695565e-08,2.192286e-18
9.812e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242031,4.640559,5.207748,4.601888,17.89184,17.30412,13.78739,14.40305,-1.096143e-18,-5.648351e-08,2.192286e-18
9.813e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242039,4.640568,5.207764,4.601907,17.8923,17.30466,13.78761,14.40327,-1.096143e-18,-5.601528e-08,2.192286e-18
9.814e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242047,4.640577,5.207781,4.601925,17.89277,17.30522,13.78783,14.4035,-1.096143e-18,-5.555094e-08,2.192286e-18
9.815e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242055,4.640586,5.207799,4.601945,17.89325,17.3058,13.78806,14.40373,-1.096143e-18,-5.509045e-08,2.192286e-18
9.816e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242064,4.640596,5.207817,4.601965,17.89375,17.30639,13.7883,14.40398,-1.096143e-18,-5.463377e-08,2.192286e-18
9.817e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242072,4.640606,5.207835,4.601985,17.89426,17.307,13.78854,14.40422,-1.096143e-18,-5.418089e-08,2.192286e-18
9.818e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242081,4.640616,5.207855,4.602007,17.89479,17.30763,13.78879,14.40448,-1.096143e-18,-5.373177e-08,2.192286e-18
9.819e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242091,4.640627,5.207874,4.602029,17.89534,17.30827,13.78905,14.40475,-1.096143e-18,-5.328637e-08,2.192286e-18
9.82e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.2421,4.640638,5.207895,4.602051,17.8959,17.30894,13.78932,14.40502,-1.096143e-18,-5.284466e-08,2.192286e-18
9.821e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.24211,4.640649,5.207916,4.602074,17.89647,17.30963,13.78959,14.4053,-1.096143e-18,-5.240662e-08,2.192286e-18
9.822e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.24212,4.64066,5.207937,4.602098,17.89707,17.31034,13.78988,14.40559,-1.096143e-18,-5.197221e-08,2.192286e-18
9.823e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242131,4.640672,5.207959,4.602123,17.89768,17.31107,13.79017,14.40589,-1.096143e-18,-5.15414e-08,2.192286e-18
9.824e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242142,4.640685,5.207982,4.602148,17.89832,17.31183,13.79047,14.4062,-1.096143e-18,-5.111417e-08,2.192286e-18
9.825e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242153,4.640697,5.208006,4.602175,17.89897,17.3126,13.79078,14.40651,-1.096143e-18,-5.069048e-08,2.192286e-18
9.826e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242164,4.64071,5.20803,4.602202,17.89964,17.3134,13.7911,14.40684,-1.096143e-18,-5.027031e-08,2.192286e-18
9.827e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242176,4.640724,5.208055,4.602229,17.90033,17.31423,13.79143,14.40718,-1.096143e-18,-4.985362e-08,2.192286e-18
9.828e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242188,4.640737,5.208081,4.602258,17.90104,17.31508,13.79177,14.40752,-1.096143e-18,-4.944038e-08,2.192286e-18
9.829e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242201,4.640752,5.208108,4.602288,17.90177,17.31595,13.79212,14.40788,-1.096143e-18,-4.903058e-08,2.192286e-18
9.83e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242214,4.640766,5.208135,4.602318,17.90253,17.31686,13.79248,14.40825,-1.096143e-18,-4.862417e-08,2.192286e-18
9.831e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242227,4.640782,5.208163,4.602349,17.90331,17.31779,13.79285,14.40862,-1.096143e-18,-4.822113e-08,2.192286e-18
9.832e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242241,4.640797,5.208192,4.602382,17.90411,17.31875,13.79323,14.40901,-1.096143e-18,-4.782144e-08,2.192286e-18
9.833e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242255,4.640813,5.208222,4.602415,17.90493,17.31973,13.79362,14.40942,-1.096143e-18,-4.742506e-08,2.192286e-18
9.834e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.24227,4.64083,5.208253,4.602449,17.90579,17.32075,13.79403,14.40983,-1.096143e-18,-4.703197e-08,2.192286e-18
9.835e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242285,4.640847,5.208285,4.602485,17.90666,17.3218,13.79445,14.41026,-1.096143e-18,-4.664214e-08,2.192286e-18
9.836e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242301,4.640864,5.208318,4.602521,17.90756,17.32288,13.79488,14.4107,-1.096143e-18,-4.625554e-08,2.192286e-18
9.837e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242317,4.640882,5.208352,4.602559,17.90849,17.324,13.79532,14.41115,-1.096143e-18,-4.587215e-08,2.192286e-18
9.838e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242333,4.640901,5.208386,4.602597,17.90945,17.32515,13.79578,14.41162,-1.096143e-18,-4.549194e-08,2.192286e-18
9.839e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.24235,4.64092,5.208422,4.602637,17.91044,17.32633,13.79625,14.4121,-1.096143e-18,-4.511488e-08,2.192286e-18
9.84e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242367,4.64094,5.208459,4.602678,17.91146,17.32756,13.79674,14.41259,-1.096143e-18,-4.474096e-08,2.192286e-18
9.841e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242385,4.640961,5.208497,4.60272,17.9125,17.32881,13.79724,14.4131,-1.096143e-18,-4.437013e-08,2.192286e-18
9.842e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242404,4.640982,5.208537,4.602764,17.91358,17.33011,13.79776,14.41363,-1.096143e-18,-4.400237e-08,2.192286e-18
9.843e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242423,4.641003,5.208577,4.602809,17.9147,17.33145,13.79829,14.41417,-1.096143e-18,-4.363767e-08,2.192286e-18
9.844e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242443,4.641026,5.208619,4.602855,17.91584,17.33283,13.79884,14.41472,-1.096143e-18,-4.3276e-08,2.192286e-18
9.845e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686992,5.242463,4.641049,5.208662,4.602903,17.91702,17.33425,13.7994,14.4153,-1.096143e-18,-4.291732e-08,2.192286e-18
9.846e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242484,4.641072,5.208706,4.602952,17.91824,17.33572,13.79998,14.41589,-1.096143e-18,-4.256162e-08,2.192286e-18
9.847e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242506,4.641097,5.208752,4.603003,17.91949,17.33723,13.80058,14.4165,-1.096143e-18,-4.220886e-08,2.192286e-18
9.848e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242528,4.641122,5.208799,4.603055,17.92078,17.33878,13.8012,14.41713,-1.096143e-18,-4.185904e-08,2.192286e-18
9.849e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242551,4.641148,5.208847,4.603109,17.92211,17.34039,13.80184,14.41778,-1.096143e-18,-4.151211e-08,2.192286e-18
9.85e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242575,4.641175,5.208897,4.603164,17.92348,17.34205,13.80249,14.41844,-1.096143e-18,-4.116806e-08,2.192286e-18
9.851e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242599,4.641202,5.208948,4.603221,17.92489,17.34375,13.80317,14.41913,-1.096143e-18,-4.082686e-08,2.192286e-18
9.852e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242624,4.641231,5.209001,4.60328,17.92634,17.34551,13.80387,14.41984,-1.096143e-18,-4.04885e-08,2.192286e-18
9.853e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.24265,4.64126,5.209056,4.603341,17.92784,17.34733,13.80459,14.42056,-1.096143e-18,-4.015294e-08,2.192286e-18
9.854e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242676,4.64129,5.209112,4.603403,17.92938,17.3492,13.80533,14.42132,-1.096143e-18,-3.982016e-08,2.192286e-18
9.855e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242704,4.641321,5.20917,4.603468,17.93097,17.35113,13.80609,14.42209,-1.096143e-18,-3.949014e-08,2.192286e-18
9.856e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242732,4.641353,5.20923,4.603534,17.93261,17.35312,13.80688,14.42289,-1.096143e-18,-3.916286e-08,2.192286e-18
9.857e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242761,4.641386,5.209292,4.603603,17.93429,17.35517,13.80769,14.42371,-1.096143e-18,-3.883829e-08,2.192286e-18
9.858e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242791,4.64142,5.209355,4.603673,17.93603,17.35728,13.80852,14.42455,-1.096143e-18,-3.851641e-08,2.192286e-18
9.859e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242822,4.641455,5.209421,4.603746,17.93782,17.35947,13.80939,14.42542,-1.096143e-18,-3.819721e-08,2.192286e-18
9.86e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242854,4.641491,5.209488,4.603821,17.93966,17.36172,13.81027,14.42632,-1.096143e-18,-3.788064e-08,2.192286e-18
9.861e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242887,4.641528,5.209557,4.603898,17.94156,17.36404,13.81119,14.42725,-1.096143e-18,-3.756671e-08,2.192286e-18
9.862e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242921,4.641567,5.209629,4.603977,17.94352,17.36643,13.81213,14.4282,-1.096143e-18,-3.725537e-08,2.192286e-18
9.863e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242956,4.641606,5.209703,4.604059,17.94554,17.3689,13.81311,14.42918,-1.096143e-18,-3.694662e-08,2.192286e-18
9.864e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.242992,4.641647,5.209779,4.604144,17.94761,17.37144,13.81411,14.43019,-1.096143e-18,-3.664043e-08,2.192286e-18
9.865e-10,5.282469,4.6871,5.28247,4.6871,5.282377,4.686993,5.243029,4.641689,5.209857,4.604231,17.94975,17.37407,13.81514,14.43124,-1.096143e-18,-3.633678e-08,2.192286e-18
9.866e-10,5.282469,4.6871,5.28247,4.6871,5.282378,4.686993,5.243067,4.641732,5.209938,4.604321,17.95196,17.37678,13.81621,14.43231,-1.096143e-18,-3.603564e-08,2.192286e-18
9.867e-10,5.282469,4.6871,5.28247,4.6871,5.282378,4.686993,5.243106,4.641777,5.210021,4.604413,17.95423,17.37957,13.8173,14.43342,-1.096143e-18,-3.5737e-08,2.192286e-18
9.868e-10,5.282469,4.6871,5.28247,4.6871,5.282378,4.686993,5.243147,4.641823,5.210107,4.604509,17.95657,17.38245,13.81844,14.43456,-1.096143e-18,-3.544084e-08,2.192286e-18
9.869e-10,5.282469,4.6871,5.28247,4.6871,5.282378,4.686993,5.243189,4.64187,5.210196,4.604607,17.95898,17.38543,13.8196,14.43573,-1.096143e-18,-3.514713e-08,2.192286e-18
9.87e-10,5.282469,4.6871,5.28247,4.6871,5.282378,4.686993,5.243232,4.641919,5.210287,4.604709,17.96146,17.3885,13.82081,14.43694,-1.096143e-18,-3.485586e-08,2.192286e-18
9.871e-10,5.282469,4.6871,5.28247,4.6871,5.282378,4.686993,5.243276,4.641969,5.210381,4.604813,17.96402,17.39166,13.82205,14.43819,-1.096143e-18,-3.4567e-08,2.192286e-18
9.872e-10,5.282469,4.6871,5.28247,4.6871,5.282378,4.686993,5.243322,4.642021,5.210478,4.604921,17.96666,17.39493,13.82332,14.43947,-1.096143e-18,-3.428054e-08,2.192286e-18
9.873e-10,5.282469,4.6871,5.28247,4.6871,5.282378,4.686993,5.243369,4.642075,5.210578,4.605032,17.96937,17.3983,13.82464,14.44079,-1.096143e-18,-3.399646e-08,2.192286e-18
9.874e-10,5.282469,4.6871,5.28247,4.6871,5.282378,4.686993,5.243418,4.64213,5.210681,4.605146,17.97217,17.40177,13.826,14.44216,-1.096143e-18,-3.371473e-08,2.192286e-18
9.875e-10,5.282469,4.6871,5.28247,4.6871,5.282378,4.686993,5.243468,4.642187,5.210787,4.605264,17.97505,17.40536,13.8274,14.44356,-1.096143e-18,-3.343533e-08,2.192286e-18
9.876e-10,5.282469,4.6871,5.28247,4.6871,5.282378,4.686993,5.24352,4.642245,5.210896,4.605386,17.97802,17.40906,13.82885,14.44501,-1.096143e-18,-3.315825e-08,2.192286e-18
9.877e-10,5.282469,4.6871,5.28247,4.6871,5.282378,4.686993,5.243573,4.642306,5.211009,4.605511,17.98108,17.41288,13.83034,14.4465,-1.096143e-18,-3.288347e-08,2.192286e-18
